Customer ID,Date,Time In,Time Out,Duration (hours),PC Used,Game Played ,Amount Spent (INR)
CUST613,3/20/2024,13:22,14:25,1.05,PC2,Rocket League,84.0
CUST141,2/10/2024,10:10,23:26,13.266666666666667,PC2,Minecraft,1061.3333333333335
CUST353,4/17/2024,11:46,12:48,1.0333333333333334,PC4,Minecraft,82.66666666666667
CUST140,4/28/2024,11:51,18:21,6.5,PC4,Fortnite,520.0
CUST372,3/22/2024,11:57,19:37,7.666666666666667,PC5,Minecraft,613.3333333333334
CUST058,3/28/2024,15:41,17:09,1.4666666666666668,PC1,Fortnite,117.33333333333334
CUST096,5/13/2024,14:54,19:12,4.3,PC2,Apex Legends,344.0
CUST665,3/11/2024,15:11,18:09,2.966666666666667,PC5,Valorant,237.33333333333334
CUST551,3/22/2024,16:59,20:12,3.216666666666667,PC2,Elden Ring,257.33333333333337
CUST420,1/1/2024,14:10,23:35,9.416666666666666,PC5,Brawlhalla,753.3333333333333
CUST560,5/17/2024,14:05,19:44,5.65,PC4,Call of Duty,452.0
CUST580,5/30/2024,12:21,20:32,8.183333333333334,PC3,PUBG,654.6666666666667
CUST640,3/5/2024,10:35,19:02,8.45,PC1,Elden Ring,676.0
CUST492,4/15/2024,13:19,23:08,9.816666666666666,PC1,Call of Duty,785.3333333333333
CUST110,5/31/2024,14:47,17:23,2.6,PC4,Rocket League,208.0
CUST210,4/13/2024,14:53,21:16,6.383333333333334,PC5,Elden Ring,510.6666666666667
CUST211,5/29/2024,16:49,18:54,2.0833333333333335,PC2,CS2,166.66666666666669
CUST106,1/13/2024,13:46,17:28,3.7,PC1,Fortnite,296.0
CUST293,2/23/2024,10:11,18:29,8.3,PC4,Brawlhalla,664.0
CUST186,1/16/2024,10:03,18:18,8.25,PC3,Brawlhalla,660.0
CUST622,1/8/2024,10:34,17:26,6.866666666666667,PC2,League of Legends,549.3333333333334
CUST158,3/13/2024,12:52,15:04,2.2,PC2,PUBG,176.0
CUST122,4/11/2024,13:23,21:43,8.333333333333334,PC5,Far Cry,666.6666666666667
CUST079,3/20/2024,10:21,23:37,13.266666666666667,PC4,Far Cry,1061.3333333333335
CUST074,2/4/2024,15:28,19:16,3.8,PC4,CS2,304.0
CUST656,5/5/2024,10:27,15:04,4.616666666666667,PC5,Elden Ring,369.33333333333337
CUST575,1/26/2024,16:43,21:30,4.783333333333333,PC5,PUBG,382.66666666666663
CUST655,2/24/2024,18:46,21:49,3.05,PC1,Elden Ring,244.0
CUST089,4/21/2024,17:26,20:09,2.716666666666667,PC5,Dota 2,217.33333333333334
CUST452,1/11/2024,16:43,18:02,1.3166666666666667,PC3,Far Cry,105.33333333333333
CUST686,4/20/2024,17:58,20:08,2.1666666666666665,PC2,CS2,173.33333333333331
CUST417,1/7/2024,10:59,22:10,11.183333333333334,PC4,Brawlhalla,894.6666666666667
CUST414,1/12/2024,16:13,22:40,6.45,PC3,League of Legends,516.0
CUST353,2/18/2024,11:35,23:13,11.633333333333333,PC5,PUBG,930.6666666666666
CUST474,3/28/2024,12:53,16:34,3.6833333333333336,PC5,Rocket League,294.6666666666667
CUST573,1/2/2024,14:16,20:34,6.3,PC4,Apex Legends,504.0
CUST137,4/10/2024,12:03,17:50,5.783333333333333,PC5,Call of Duty,462.66666666666663
CUST648,4/2/2024,17:20,19:38,2.3,PC2,PUBG,184.0
CUST131,5/26/2024,17:03,20:22,3.3166666666666664,PC1,Fortnite,265.3333333333333
CUST144,4/18/2024,17:48,22:41,4.883333333333333,PC4,Elden Ring,390.66666666666663
CUST058,5/19/2024,15:27,21:31,6.066666666666666,PC3,Call of Duty,485.3333333333333
CUST217,3/30/2024,12:53,16:43,3.8333333333333335,PC4,Fortnite,306.6666666666667
CUST536,2/8/2024,12:34,22:06,9.533333333333333,PC4,Brawlhalla,762.6666666666666
CUST115,5/5/2024,18:59,22:28,3.4833333333333334,PC2,Call of Duty,278.6666666666667
CUST141,1/17/2024,18:15,22:44,4.483333333333333,PC3,Dota 2,358.6666666666667
CUST402,2/2/2024,15:09,22:57,7.8,PC2,Rocket League,624.0
CUST189,3/28/2024,10:55,20:07,9.2,PC4,Elden Ring,736.0
CUST529,1/26/2024,12:41,16:02,3.35,PC2,Dota 2,268.0
CUST659,4/4/2024,10:29,19:22,8.883333333333333,PC1,Fortnite,710.6666666666666
CUST362,1/23/2024,15:12,19:52,4.666666666666667,PC3,PUBG,373.33333333333337
CUST355,4/12/2024,15:03,19:18,4.25,PC1,Dota 2,340.0
CUST211,4/7/2024,11:52,17:50,5.966666666666667,PC5,Dota 2,477.33333333333337
CUST071,5/8/2024,12:56,13:41,0.75,PC3,Apex Legends,60.0
CUST077,2/27/2024,14:35,18:53,4.3,PC2,Apex Legends,344.0
CUST148,4/18/2024,18:15,19:57,1.7,PC2,Rocket League,136.0
CUST368,2/25/2024,16:41,21:57,5.266666666666667,PC4,League of Legends,421.3333333333333
CUST241,5/15/2024,16:28,18:17,1.8166666666666667,PC5,Elden Ring,145.33333333333334
CUST300,2/6/2024,15:24,19:23,3.9833333333333334,PC2,PUBG,318.6666666666667
CUST431,5/21/2024,13:45,15:13,1.4666666666666668,PC3,Minecraft,117.33333333333334
CUST644,3/8/2024,15:04,19:06,4.033333333333333,PC4,CS2,322.66666666666663
CUST686,5/2/2024,13:27,23:22,9.916666666666666,PC4,Fortnite,793.3333333333333
CUST111,3/29/2024,14:26,15:23,0.95,PC2,Apex Legends,76.0
CUST328,3/22/2024,10:51,21:22,10.516666666666667,PC4,CS2,841.3333333333334
CUST434,3/5/2024,11:43,22:57,11.233333333333333,PC4,Valorant,898.6666666666666
CUST468,5/27/2024,16:07,21:01,4.9,PC5,PUBG,392.0
CUST209,2/18/2024,18:46,23:18,4.533333333333333,PC3,Apex Legends,362.66666666666663
CUST012,2/5/2024,16:19,18:53,2.5666666666666664,PC3,Valorant,205.33333333333331
CUST544,3/3/2024,15:28,17:08,1.6666666666666665,PC5,Dota 2,133.33333333333331
CUST616,5/31/2024,10:57,21:21,10.4,PC3,Elden Ring,832.0
CUST599,3/25/2024,14:39,20:25,5.766666666666667,PC1,League of Legends,461.3333333333333
CUST254,4/10/2024,12:41,20:24,7.716666666666667,PC5,Apex Legends,617.3333333333334
CUST241,2/29/2024,11:32,20:06,8.566666666666666,PC2,Rocket League,685.3333333333333
CUST001,2/11/2024,16:54,17:49,0.9166666666666666,PC5,Apex Legends,73.33333333333333
CUST052,1/29/2024,12:39,19:51,7.2,PC5,Valorant,576.0
CUST039,3/23/2024,15:33,17:11,1.6333333333333333,PC2,Call of Duty,130.66666666666666
CUST304,1/31/2024,17:55,22:03,4.133333333333334,PC4,CS2,330.6666666666667
CUST251,2/24/2024,13:20,16:51,3.5166666666666666,PC5,Dota 2,281.3333333333333
CUST176,5/1/2024,16:47,17:06,0.31666666666666665,PC5,Call of Duty,25.333333333333332
CUST623,5/25/2024,15:51,19:05,3.2333333333333334,PC1,Rocket League,258.6666666666667
CUST387,1/29/2024,16:57,20:08,3.183333333333333,PC4,Rocket League,254.66666666666666
CUST341,5/7/2024,18:53,20:52,1.9833333333333334,PC5,Call of Duty,158.66666666666669
CUST455,4/29/2024,14:17,23:29,9.2,PC5,Apex Legends,736.0
CUST689,3/1/2024,16:25,22:18,5.883333333333333,PC1,Minecraft,470.66666666666663
CUST618,2/12/2024,12:48,13:00,0.2,PC2,Fortnite,16.0
CUST521,5/29/2024,14:44,21:49,7.083333333333333,PC5,Rocket League,566.6666666666666
CUST532,4/19/2024,10:58,21:54,10.933333333333334,PC1,Brawlhalla,874.6666666666667
CUST125,3/4/2024,18:25,20:46,2.35,PC2,Valorant,188.0
CUST395,3/11/2024,14:45,21:45,7.0,PC1,Brawlhalla,560.0
CUST221,2/28/2024,10:47,15:30,4.716666666666667,PC3,Minecraft,377.33333333333337
CUST087,2/20/2024,12:54,21:45,8.85,PC5,PUBG,708.0
CUST199,4/13/2024,14:41,23:43,9.033333333333333,PC4,Fortnite,722.6666666666666
CUST196,3/22/2024,16:15,18:00,1.75,PC4,Fortnite,140.0
CUST353,2/18/2024,18:35,21:01,2.4333333333333336,PC4,Far Cry,194.66666666666669
CUST250,4/27/2024,16:23,21:53,5.5,PC3,CS2,440.0
CUST403,1/26/2024,12:27,14:21,1.9,PC5,Far Cry,152.0
CUST441,2/8/2024,10:55,13:12,2.283333333333333,PC1,PUBG,182.66666666666666
CUST442,4/28/2024,15:20,23:00,7.666666666666667,PC2,CS2,613.3333333333334
CUST151,3/24/2024,18:02,20:59,2.95,PC1,Dota 2,236.0
CUST277,2/11/2024,13:10,22:49,9.65,PC2,Dota 2,772.0
CUST042,4/16/2024,10:17,12:47,2.5,PC5,Dota 2,200.0
CUST231,2/25/2024,14:17,17:13,2.9333333333333336,PC4,Valorant,234.66666666666669
CUST380,1/15/2024,15:12,18:40,3.466666666666667,PC3,Rocket League,277.33333333333337
CUST414,3/2/2024,15:05,21:09,6.066666666666666,PC3,League of Legends,485.3333333333333
CUST367,5/20/2024,15:15,18:00,2.75,PC4,Elden Ring,220.0
CUST193,1/30/2024,16:29,18:51,2.3666666666666667,PC3,Rocket League,189.33333333333334
CUST013,4/22/2024,18:19,19:28,1.15,PC2,Dota 2,92.0
CUST104,2/25/2024,13:27,14:57,1.5,PC4,Apex Legends,120.0
CUST325,5/25/2024,18:22,19:16,0.9,PC4,Brawlhalla,72.0
CUST687,5/17/2024,14:09,17:58,3.8166666666666664,PC4,Call of Duty,305.3333333333333
CUST444,4/11/2024,11:27,20:04,8.616666666666667,PC2,League of Legends,689.3333333333334
CUST438,2/1/2024,11:58,17:07,5.15,PC4,Minecraft,412.0
CUST166,1/10/2024,16:18,22:50,6.533333333333333,PC3,Brawlhalla,522.6666666666666
CUST187,5/27/2024,16:47,17:07,0.3333333333333333,PC1,Dota 2,26.666666666666664
CUST594,1/6/2024,16:04,22:19,6.25,PC3,CS2,500.0
CUST004,4/17/2024,16:07,20:39,4.533333333333333,PC1,Elden Ring,362.66666666666663
CUST113,3/23/2024,12:42,23:18,10.6,PC1,Dota 2,848.0
CUST111,1/12/2024,11:18,21:08,9.833333333333334,PC2,League of Legends,786.6666666666667
CUST272,3/8/2024,15:11,22:20,7.15,PC4,Dota 2,572.0
CUST135,1/20/2024,18:07,22:16,4.15,PC5,Apex Legends,332.0
CUST651,3/30/2024,12:16,13:44,1.4666666666666668,PC1,Valorant,117.33333333333334
CUST056,3/12/2024,11:47,15:50,4.05,PC1,Brawlhalla,324.0
CUST212,1/21/2024,13:46,15:16,1.5,PC1,PUBG,120.0
CUST372,2/9/2024,16:12,23:57,7.75,PC4,CS2,620.0
CUST170,1/2/2024,18:52,22:00,3.1333333333333333,PC4,Far Cry,250.66666666666666
CUST249,4/15/2024,13:32,23:19,9.783333333333333,PC3,League of Legends,782.6666666666666
CUST168,1/6/2024,18:59,20:55,1.9333333333333333,PC2,Elden Ring,154.66666666666666
CUST306,2/21/2024,11:36,20:42,9.1,PC1,Elden Ring,728.0
CUST566,5/15/2024,10:42,14:48,4.1,PC4,Elden Ring,328.0
CUST638,3/12/2024,18:46,19:56,1.1666666666666667,PC5,CS2,93.33333333333334
CUST049,3/26/2024,17:00,22:31,5.516666666666667,PC1,League of Legends,441.3333333333333
CUST522,1/3/2024,17:11,23:06,5.916666666666667,PC4,Fortnite,473.33333333333337
CUST495,3/7/2024,16:54,22:37,5.716666666666667,PC1,Rocket League,457.33333333333337
CUST010,5/13/2024,17:48,21:09,3.35,PC4,CS2,268.0
CUST394,2/28/2024,17:49,19:40,1.85,PC3,Far Cry,148.0
CUST594,4/21/2024,18:20,22:19,3.9833333333333334,PC2,PUBG,318.6666666666667
CUST491,1/27/2024,10:03,12:24,2.35,PC3,Call of Duty,188.0
CUST514,1/30/2024,13:57,16:56,2.9833333333333334,PC3,Apex Legends,238.66666666666669
CUST335,4/14/2024,18:25,21:46,3.35,PC2,CS2,268.0
CUST239,3/29/2024,18:52,19:15,0.38333333333333336,PC1,PUBG,30.666666666666668
CUST397,1/3/2024,14:06,22:19,8.216666666666667,PC5,Call of Duty,657.3333333333334
CUST125,4/19/2024,14:02,16:44,2.7,PC5,Fortnite,216.0
CUST666,1/18/2024,13:29,16:38,3.15,PC5,Dota 2,252.0
CUST176,5/22/2024,16:39,20:07,3.466666666666667,PC5,Brawlhalla,277.33333333333337
CUST694,4/23/2024,12:47,21:37,8.833333333333334,PC2,League of Legends,706.6666666666667
CUST225,2/28/2024,10:56,22:15,11.316666666666666,PC4,Fortnite,905.3333333333333
CUST125,3/1/2024,14:20,17:48,3.466666666666667,PC2,CS2,277.33333333333337
CUST131,5/14/2024,12:19,13:50,1.5166666666666666,PC4,Minecraft,121.33333333333333
CUST003,1/25/2024,18:39,23:15,4.6,PC3,PUBG,368.0
CUST319,4/23/2024,16:18,22:19,6.016666666666667,PC5,PUBG,481.3333333333333
CUST389,5/14/2024,18:50,21:36,2.7666666666666666,PC1,Minecraft,221.33333333333331
CUST128,4/1/2024,16:49,18:51,2.033333333333333,PC1,Rocket League,162.66666666666666
CUST659,1/28/2024,15:49,16:02,0.21666666666666667,PC3,Dota 2,17.333333333333336
CUST671,4/5/2024,12:26,23:33,11.116666666666667,PC4,Brawlhalla,889.3333333333334
CUST200,2/14/2024,13:20,15:17,1.95,PC1,Elden Ring,156.0
CUST318,4/7/2024,14:47,16:25,1.6333333333333333,PC4,Fortnite,130.66666666666666
CUST098,4/29/2024,15:25,18:55,3.5,PC1,PUBG,280.0
CUST613,2/15/2024,17:26,20:10,2.7333333333333334,PC3,Rocket League,218.66666666666669
CUST620,3/2/2024,11:00,20:58,9.966666666666667,PC4,Brawlhalla,797.3333333333334
CUST212,4/25/2024,16:37,17:52,1.25,PC2,Rocket League,100.0
CUST015,4/19/2024,18:03,20:08,2.0833333333333335,PC2,Fortnite,166.66666666666669
CUST099,3/21/2024,10:08,11:19,1.1833333333333333,PC1,CS2,94.66666666666667
CUST113,1/5/2024,11:41,18:38,6.95,PC2,Far Cry,556.0
CUST642,3/22/2024,15:33,20:24,4.85,PC4,Rocket League,388.0
CUST624,1/21/2024,15:53,23:57,8.066666666666666,PC5,PUBG,645.3333333333333
CUST671,5/14/2024,17:54,23:27,5.55,PC2,League of Legends,444.0
CUST244,5/22/2024,17:35,23:10,5.583333333333333,PC5,CS2,446.66666666666663
CUST066,1/1/2024,18:35,23:31,4.933333333333334,PC1,League of Legends,394.6666666666667
CUST359,4/17/2024,17:42,22:57,5.25,PC5,Rocket League,420.0
CUST592,1/12/2024,12:24,15:13,2.8166666666666664,PC3,Apex Legends,225.33333333333331
CUST491,1/13/2024,15:24,23:45,8.35,PC1,Elden Ring,668.0
CUST090,5/26/2024,17:07,18:00,0.8833333333333333,PC2,Elden Ring,70.66666666666666
CUST226,5/22/2024,14:37,20:11,5.566666666666666,PC4,Valorant,445.3333333333333
CUST375,2/20/2024,13:24,20:52,7.466666666666667,PC5,Rocket League,597.3333333333334
CUST410,4/7/2024,17:57,19:59,2.033333333333333,PC2,Apex Legends,162.66666666666666
CUST577,1/9/2024,11:42,19:14,7.533333333333333,PC4,Elden Ring,602.6666666666666
CUST443,2/14/2024,13:33,17:22,3.8166666666666664,PC4,League of Legends,305.3333333333333
CUST499,3/7/2024,14:35,16:12,1.6166666666666667,PC2,CS2,129.33333333333334
CUST658,4/3/2024,17:37,19:07,1.5,PC2,Dota 2,120.0
CUST557,4/8/2024,12:19,13:35,1.2666666666666666,PC5,Minecraft,101.33333333333333
CUST122,2/24/2024,15:05,19:58,4.883333333333333,PC4,Dota 2,390.66666666666663
CUST232,5/15/2024,17:06,19:47,2.6833333333333336,PC4,CS2,214.66666666666669
CUST653,3/26/2024,10:50,22:25,11.583333333333334,PC3,League of Legends,926.6666666666667
CUST124,4/23/2024,18:39,23:40,5.016666666666667,PC4,CS2,401.3333333333333
CUST050,3/18/2024,13:44,23:30,9.766666666666667,PC1,PUBG,781.3333333333334
CUST545,2/10/2024,14:52,18:35,3.716666666666667,PC3,PUBG,297.33333333333337
CUST462,1/18/2024,15:44,17:45,2.0166666666666666,PC1,PUBG,161.33333333333331
CUST239,2/18/2024,10:06,20:45,10.65,PC3,PUBG,852.0
CUST449,5/7/2024,14:47,17:22,2.5833333333333335,PC2,Dota 2,206.66666666666669
CUST214,5/13/2024,17:35,19:53,2.3,PC4,Valorant,184.0
CUST323,5/2/2024,18:40,20:59,2.3166666666666664,PC1,Minecraft,185.33333333333331
CUST468,1/26/2024,11:56,18:09,6.216666666666667,PC5,Call of Duty,497.33333333333337
CUST329,3/7/2024,15:39,17:34,1.9166666666666665,PC2,Minecraft,153.33333333333331
CUST606,2/22/2024,13:46,15:10,1.4,PC1,Call of Duty,112.0
CUST546,1/20/2024,16:03,20:21,4.3,PC4,Elden Ring,344.0
CUST382,5/4/2024,12:49,23:01,10.2,PC1,Brawlhalla,816.0
CUST667,5/2/2024,11:13,15:59,4.766666666666667,PC4,CS2,381.3333333333333
CUST259,4/23/2024,17:01,18:16,1.25,PC4,Call of Duty,100.0
CUST084,2/22/2024,14:03,18:23,4.333333333333333,PC2,Far Cry,346.66666666666663
CUST170,2/4/2024,16:09,21:32,5.383333333333334,PC3,Call of Duty,430.6666666666667
CUST330,2/7/2024,16:56,21:45,4.816666666666666,PC4,Apex Legends,385.3333333333333
CUST248,5/6/2024,15:22,22:43,7.35,PC1,Dota 2,588.0
CUST201,4/12/2024,12:22,22:47,10.416666666666666,PC4,CS2,833.3333333333333
CUST126,2/6/2024,16:26,21:46,5.333333333333333,PC4,Fortnite,426.66666666666663
CUST307,4/7/2024,17:50,23:38,5.8,PC1,Brawlhalla,464.0
CUST185,1/3/2024,18:52,21:11,2.3166666666666664,PC1,Minecraft,185.33333333333331
CUST681,4/17/2024,15:27,18:08,2.6833333333333336,PC2,League of Legends,214.66666666666669
CUST655,5/17/2024,17:16,23:00,5.733333333333333,PC5,Apex Legends,458.6666666666667
CUST420,5/30/2024,10:24,15:39,5.25,PC1,CS2,420.0
CUST535,1/8/2024,13:48,17:20,3.533333333333333,PC2,Brawlhalla,282.66666666666663
CUST051,5/26/2024,16:04,20:44,4.666666666666667,PC1,PUBG,373.33333333333337
CUST410,1/26/2024,14:57,16:24,1.45,PC3,Minecraft,116.0
CUST096,4/16/2024,13:31,20:31,7.0,PC2,Call of Duty,560.0
CUST539,4/17/2024,12:20,22:29,10.15,PC5,PUBG,812.0
CUST399,3/7/2024,14:05,21:01,6.933333333333334,PC4,Fortnite,554.6666666666667
CUST048,1/8/2024,16:28,18:15,1.7833333333333332,PC2,Brawlhalla,142.66666666666666
CUST328,1/15/2024,17:28,19:49,2.35,PC4,Valorant,188.0
CUST573,5/22/2024,15:06,18:42,3.6,PC5,CS2,288.0
CUST074,2/28/2024,11:12,12:49,1.6166666666666667,PC1,League of Legends,129.33333333333334
CUST653,1/11/2024,11:52,19:15,7.383333333333334,PC3,League of Legends,590.6666666666667
CUST173,3/2/2024,13:35,21:22,7.783333333333333,PC2,Dota 2,622.6666666666666
CUST047,2/11/2024,12:56,19:46,6.833333333333333,PC5,Far Cry,546.6666666666666
CUST435,3/2/2024,17:42,23:58,6.266666666666667,PC3,Elden Ring,501.3333333333333
CUST359,3/29/2024,15:52,20:55,5.05,PC5,Apex Legends,404.0
CUST392,2/11/2024,10:15,15:50,5.583333333333333,PC3,Valorant,446.66666666666663
CUST476,1/24/2024,16:21,22:09,5.8,PC3,Dota 2,464.0
CUST246,2/15/2024,15:48,20:39,4.85,PC4,Dota 2,388.0
CUST693,2/13/2024,17:58,22:59,5.016666666666667,PC3,Rocket League,401.3333333333333
CUST022,5/23/2024,16:16,17:47,1.5166666666666666,PC2,Dota 2,121.33333333333333
CUST603,4/2/2024,17:13,21:29,4.266666666666667,PC5,Rocket League,341.3333333333333
CUST387,4/15/2024,11:47,16:37,4.833333333333333,PC3,Minecraft,386.66666666666663
CUST144,1/29/2024,18:47,22:58,4.183333333333334,PC1,Far Cry,334.6666666666667
CUST586,1/16/2024,18:16,19:12,0.9333333333333333,PC2,Minecraft,74.66666666666667
CUST179,2/17/2024,17:25,18:31,1.1,PC3,Rocket League,88.0
CUST050,1/3/2024,10:00,14:08,4.133333333333334,PC1,Fortnite,330.6666666666667
CUST195,1/23/2024,17:44,22:29,4.75,PC1,Valorant,380.0
CUST686,2/19/2024,15:03,20:47,5.733333333333333,PC3,Call of Duty,458.6666666666667
CUST363,3/3/2024,17:21,21:08,3.783333333333333,PC2,Elden Ring,302.66666666666663
CUST461,3/28/2024,10:40,15:35,4.916666666666667,PC1,Fortnite,393.33333333333337
CUST460,3/27/2024,12:26,21:48,9.366666666666667,PC5,Minecraft,749.3333333333334
CUST227,3/28/2024,15:06,19:54,4.8,PC3,Fortnite,384.0
CUST169,5/28/2024,18:19,23:21,5.033333333333333,PC3,Dota 2,402.66666666666663
CUST484,5/13/2024,13:34,17:12,3.6333333333333333,PC5,Rocket League,290.6666666666667
CUST452,2/26/2024,13:27,22:22,8.916666666666666,PC4,Rocket League,713.3333333333333
CUST330,5/6/2024,12:35,17:59,5.4,PC3,Elden Ring,432.0
CUST090,2/10/2024,17:09,22:18,5.15,PC3,Minecraft,412.0
CUST010,5/16/2024,11:48,19:28,7.666666666666667,PC1,League of Legends,613.3333333333334
CUST211,4/14/2024,17:30,23:01,5.516666666666667,PC1,CS2,441.3333333333333
CUST230,1/28/2024,16:22,18:22,2.0,PC5,Far Cry,160.0
CUST636,2/15/2024,14:34,23:36,9.033333333333333,PC3,Elden Ring,722.6666666666666
CUST001,4/16/2024,18:03,21:57,3.9,PC4,Fortnite,312.0
CUST240,3/20/2024,11:40,17:34,5.9,PC3,Fortnite,472.0
CUST313,4/26/2024,15:06,20:21,5.25,PC4,Dota 2,420.0
CUST530,4/23/2024,10:29,21:28,10.983333333333333,PC1,Rocket League,878.6666666666666
CUST286,1/21/2024,11:17,13:05,1.8,PC3,Fortnite,144.0
CUST143,4/16/2024,18:25,20:03,1.6333333333333333,PC2,League of Legends,130.66666666666666
CUST579,3/17/2024,13:21,21:09,7.8,PC4,Brawlhalla,624.0
CUST536,3/4/2024,15:25,16:30,1.0833333333333333,PC5,Brawlhalla,86.66666666666666
CUST158,5/22/2024,13:57,21:54,7.95,PC5,Elden Ring,636.0
CUST073,5/29/2024,16:23,17:53,1.5,PC4,Fortnite,120.0
CUST124,1/26/2024,17:27,18:33,1.1,PC5,Dota 2,88.0
CUST316,3/23/2024,10:12,20:58,10.766666666666667,PC1,Apex Legends,861.3333333333334
CUST273,1/29/2024,17:56,20:47,2.85,PC4,League of Legends,228.0
CUST250,1/3/2024,18:06,22:50,4.733333333333333,PC5,Brawlhalla,378.6666666666667
CUST480,4/28/2024,14:47,21:59,7.2,PC2,Call of Duty,576.0
CUST611,2/19/2024,18:30,20:25,1.9166666666666665,PC3,Rocket League,153.33333333333331
CUST496,4/27/2024,16:54,23:33,6.65,PC3,Apex Legends,532.0
CUST627,4/11/2024,18:04,19:50,1.7666666666666666,PC5,Minecraft,141.33333333333331
CUST162,3/23/2024,13:48,17:53,4.083333333333333,PC1,CS2,326.66666666666663
CUST080,4/16/2024,16:33,23:18,6.75,PC2,Fortnite,540.0
CUST518,1/23/2024,18:31,21:14,2.716666666666667,PC3,Dota 2,217.33333333333334
CUST320,5/8/2024,15:27,18:49,3.3666666666666667,PC4,Far Cry,269.3333333333333
CUST470,4/7/2024,16:55,18:42,1.7833333333333332,PC2,PUBG,142.66666666666666
CUST442,4/14/2024,17:58,18:38,0.6666666666666666,PC1,PUBG,53.33333333333333
CUST125,1/1/2024,13:31,16:43,3.2,PC1,CS2,256.0
CUST139,3/21/2024,18:26,20:52,2.4333333333333336,PC3,Brawlhalla,194.66666666666669
CUST539,2/6/2024,18:41,22:35,3.9,PC4,Far Cry,312.0
CUST252,3/6/2024,15:47,23:58,8.183333333333334,PC4,Valorant,654.6666666666667
CUST003,2/23/2024,11:04,18:55,7.85,PC4,Valorant,628.0
CUST590,4/21/2024,10:36,22:39,12.05,PC5,PUBG,964.0
CUST698,1/4/2024,11:49,22:29,10.666666666666666,PC3,Call of Duty,853.3333333333333
CUST186,2/12/2024,18:24,21:22,2.966666666666667,PC5,Valorant,237.33333333333334
CUST478,5/26/2024,11:59,13:52,1.8833333333333333,PC4,Call of Duty,150.66666666666666
CUST390,1/17/2024,12:47,20:52,8.083333333333334,PC1,Rocket League,646.6666666666667
CUST347,2/19/2024,17:41,23:47,6.1,PC1,Brawlhalla,488.0
CUST483,5/19/2024,17:32,22:57,5.416666666666667,PC5,Brawlhalla,433.33333333333337
CUST474,2/6/2024,17:19,19:39,2.3333333333333335,PC2,Apex Legends,186.66666666666669
CUST036,4/1/2024,16:00,22:10,6.166666666666667,PC3,Elden Ring,493.33333333333337
CUST409,3/31/2024,11:13,12:15,1.0333333333333334,PC3,PUBG,82.66666666666667
CUST551,1/26/2024,14:02,17:59,3.95,PC5,Dota 2,316.0
CUST605,2/22/2024,17:19,23:56,6.616666666666667,PC5,Far Cry,529.3333333333334
CUST146,4/11/2024,18:23,20:21,1.9666666666666668,PC4,Dota 2,157.33333333333334
CUST570,1/1/2024,16:46,18:51,2.0833333333333335,PC1,Minecraft,166.66666666666669
CUST489,1/19/2024,17:03,22:48,5.75,PC5,Far Cry,460.0
CUST378,5/5/2024,15:04,23:46,8.7,PC5,Valorant,696.0
CUST242,3/5/2024,17:19,19:24,2.0833333333333335,PC3,CS2,166.66666666666669
CUST068,3/24/2024,13:48,16:37,2.8166666666666664,PC4,Call of Duty,225.33333333333331
CUST291,1/31/2024,10:36,19:16,8.666666666666666,PC1,Valorant,693.3333333333333
CUST126,3/15/2024,10:12,21:00,10.8,PC5,Apex Legends,864.0
CUST301,4/26/2024,18:42,19:14,0.5333333333333333,PC2,Far Cry,42.666666666666664
CUST206,1/12/2024,18:47,19:43,0.9333333333333333,PC5,Minecraft,74.66666666666667
CUST453,5/12/2024,18:04,23:34,5.5,PC5,PUBG,440.0
CUST225,2/25/2024,12:45,15:59,3.2333333333333334,PC4,Call of Duty,258.6666666666667
CUST057,2/28/2024,10:18,21:12,10.9,PC3,Dota 2,872.0
CUST347,4/29/2024,15:37,16:41,1.0666666666666667,PC4,Valorant,85.33333333333333
CUST217,3/25/2024,17:35,22:44,5.15,PC1,Apex Legends,412.0
CUST652,2/27/2024,15:41,22:50,7.15,PC1,Dota 2,572.0
CUST130,5/19/2024,14:33,23:02,8.483333333333333,PC3,Dota 2,678.6666666666666
CUST592,4/27/2024,18:41,21:08,2.45,PC4,Rocket League,196.0
CUST255,4/12/2024,11:23,17:53,6.5,PC4,Fortnite,520.0
CUST539,3/22/2024,15:09,23:30,8.35,PC3,Brawlhalla,668.0
CUST068,2/17/2024,11:05,20:07,9.033333333333333,PC4,Apex Legends,722.6666666666666
CUST246,2/3/2024,16:30,19:34,3.066666666666667,PC1,Dota 2,245.33333333333334
CUST178,4/12/2024,16:59,21:20,4.35,PC4,Brawlhalla,348.0
CUST017,4/16/2024,13:35,14:43,1.1333333333333333,PC5,CS2,90.66666666666666
CUST674,1/17/2024,15:24,23:25,8.016666666666667,PC5,Far Cry,641.3333333333334
CUST186,3/17/2024,16:33,20:39,4.1,PC2,Call of Duty,328.0
CUST066,2/23/2024,18:31,19:04,0.55,PC2,League of Legends,44.0
CUST029,1/26/2024,13:57,16:10,2.216666666666667,PC1,League of Legends,177.33333333333334
CUST012,5/8/2024,17:00,22:30,5.5,PC4,Apex Legends,440.0
CUST271,3/3/2024,12:02,20:06,8.066666666666666,PC1,Minecraft,645.3333333333333
CUST032,1/19/2024,13:04,18:39,5.583333333333333,PC2,Valorant,446.66666666666663
CUST510,1/11/2024,16:21,19:47,3.4333333333333336,PC2,Far Cry,274.6666666666667
